Word_Positive,Word_Negative,Bigram_Positive,Bigram_Negative,Length
147,593,0,0,36
628,1796,0,0,19
3347,4530,9,23,103
3350,3891,7,0,140
949,1216,0,0,25
4531,4449,82,10,87
1426,1282,209,241,70
13,70,0,0,26
3495,1993,195,92,161
3804,6180,0,42,197
1642,1435,0,0,104
2756,5314,8,103,183
2736,2970,33,17,79
2710,2514,8,0,64
5787,4339,83,90,104
1737,2426,0,0,153
7619,10406,7,8,252
1945,1912,0,0,51
5585,3755,21,0,290
1450,235,0,0,10
1444,1533,0,0,66
1241,986,12,0,121
2328,4571,0,12,291
0,0,0,0,8
4094,6161,9,19,173
1710,1282,14,0,37
4541,5258,68,8,278
3843,2179,8,0,175
1208,691,0,0,86
1627,1140,0,8,52
3532,2682,428,96,158
494,544,0,0,34
1509,1162,0,0,142
1429,563,0,0,34
1144,1749,0,11,79
1281,1672,9,0,36
1542,3797,69,112,167
811,302,9,0,35
3519,7126,0,169,179
246,495,0,0,28
1294,1743,29,78,81
2189,1396,22,0,66
1603,2095,0,9,17
1080,1897,14,50,33
2476,2484,10,0,231
2180,2280,9,0,238
720,316,0,0,51
422,863,0,0,60
1594,4293,15,44,119
1758,2425,0,114,43
4148,4887,442,55,271
252,1027,0,0,17
1172,1626,46,73,36
6441,10364,31,106,278
7855,11923,36,42,226
2726,1842,91,9,37
1551,471,0,0,40
2326,2038,51,0,27
32,465,0,0,14
1838,3253,0,18,15
1222,398,0,0,27
2336,4618,0,0,64
3662,3208,36,26,203
3239,4429,15,0,257
951,2629,114,269,70
1085,297,8,0,26
2218,2101,492,47,20
12,78,0,0,15
2622,3142,0,0,248
4624,3208,436,96,139
2167,1752,0,11,71
7621,11620,0,71,280
1387,1931,14,20,135
61,265,0,12,63
2582,4576,0,10,107
1971,3964,0,22,30
3878,4603,62,108,275
94,500,0,0,26
330,327,0,0,5
3095,4575,20,19,119
2289,2557,0,0,165
5344,4319,71,23,239
5657,6367,910,328,162
4128,3759,42,20,123
1998,880,8,0,81
2447,3037,0,52,139
641,1696,7,32,24
2247,1255,19,0,254
3590,4963,457,47,43
612,399,0,0,56
3361,2863,0,0,77
4096,2287,91,9,45
597,1510,37,41,15
436,959,0,0,35
2406,2268,20,64,92
123,972,0,0,27
2264,4517,0,11,185
5128,4009,71,23,237
262,292,0,0,78
1639,1530,15,0,125
2637,2803,14,8,322
1393,2302,0,0,138
1451,623,39,9,14
3101,3997,0,0,119
0,0,0,0,3
1179,1342,274,338,110
3799,4102,17,24,126
3888,6196,185,219,268
7022,9766,268,277,330
1450,1198,57,0,109
1679,2666,18,42,65
1325,1970,8,45,92
2281,3788,9,0,203
1242,689,7,0,47
0,0,0,0,5
757,2397,0,10,87
7554,6875,465,96,246
382,1529,0,24,10
4881,7847,39,95,168
0,0,0,0,1
3758,5072,58,152,200
2004,3914,7,70,184
1042,881,0,0,73
2383,4531,0,41,39
2624,2173,0,0,90
4155,2828,9,0,75
846,1155,162,188,124
1133,1622,0,11,200
2346,1304,11,0,81
325,356,0,0,7
385,92,0,0,3
327,1071,0,59,100
1736,1301,286,338,94
1418,1943,0,0,66
393,575,0,0,40
721,321,0,0,59
50,172,0,0,48
727,867,0,0,32
4563,4648,44,8,108
5262,6402,16,0,258
3541,3484,876,211,54
2726,1880,115,0,129
4800,3767,274,338,320
0,0,0,0,52
1327,1554,10,0,262
2136,2045,0,0,74
247,76,0,0,31
3335,2002,147,44,119
1463,1392,37,0,184
295,1177,0,20,22
1262,1461,274,338,127
7155,8165,951,296,195
5662,8067,189,261,157
1420,1951,0,42,63
174,256,0,0,88
2438,2320,20,0,58
2225,2908,0,16,127
634,771,50,0,67
4868,4520,171,230,260
1473,1403,350,370,90
4324,8373,0,37,210
2871,2916,15,25,87
647,1397,0,0,39
52,341,0,58,55
1981,1127,7,0,55
530,477,0,0,53
1426,1282,209,241,70
1319,1167,0,0,64
8711,13500,0,43,244
2970,2978,12,9,144
745,1351,0,0,132
2208,4253,15,33,117
688,1420,0,0,67
136,125,0,0,63
939,2455,0,374,237
172,187,0,0,46
2761,3933,37,31,77
3515,5059,162,196,43
0,0,0,0,2
1745,2525,16,26,83
384,1537,0,20,23
1131,1692,0,0,102
4402,8296,52,146,131
1597,2144,442,47,52
2646,3915,9,0,66
3770,7563,26,210,182
568,751,0,0,114
0,0,0,0,1
3572,5497,12,61,201
4118,6285,24,55,115
1871,810,910,296,85
809,866,23,0,102
1402,1029,13,0,52
6807,6175,120,24,341
5772,6763,88,112,163
1836,1275,16,11,27
760,238,9,0,18
5042,3646,121,90,123
2080,1318,0,13,86
1142,311,41,0,23
4930,7951,65,114,179
1214,1391,0,0,68
51,156,0,0,83
3091,5505,38,179,201
1519,2647,0,18,103
6288,9669,14,100,150
2468,3551,42,100,82
203,431,0,0,40
990,1617,39,73,66
2198,3194,0,0,239
3206,2321,59,85,108
1491,2425,0,10,206
3806,3613,308,338,303
1285,2212,28,60,122
464,1046,15,27,180
2691,4617,0,0,102
3256,2709,142,119,92
1781,1459,49,107,47
1209,1477,274,338,29
647,680,0,0,67
872,1030,0,0,116
993,630,0,0,44
1459,2641,0,8,88
6708,6662,959,296,237
2002,3642,30,62,382
4632,3281,76,15,167
293,204,0,0,29
2062,1520,549,194,78
182,250,0,0,28
1746,871,0,0,38
4261,5316,0,40,205
4544,4975,0,0,98
1446,1422,18,0,67
50,34,0,0,67
0,0,0,0,9
7760,5862,472,203,336
192,560,0,0,36
2435,3995,0,12,207
2005,1798,139,33,105
1017,1326,0,0,11
3706,5099,0,23,286
3075,2894,24,20,197
8263,8081,662,274,287
2885,3625,22,0,273
8049,6790,558,137,113
1960,733,23,0,62
1685,2282,326,423,70
1912,2373,42,0,50
798,645,17,8,40
4164,8656,133,101,142
1372,1147,442,47,13
231,360,0,0,59
8965,15818,0,53,333
2173,1113,295,338,31
1088,2430,114,378,168
3749,3331,8,0,272
4044,3944,274,338,149
73,73,0,0,51
540,1465,0,0,181
3219,6127,0,22,69
2279,1872,87,27,127
2116,2731,18,42,72
670,2177,0,24,126
1442,1845,0,0,134
2871,2944,10,0,266
2670,4123,162,196,65
911,436,0,0,61
650,769,0,0,77
2789,1241,11,0,105
3445,3750,918,296,46
159,395,0,0,50
5699,5103,98,21,93
1031,1926,0,17,36
385,92,0,0,3
10003,12200,94,156,277
2048,3101,0,33,262
1714,3221,0,29,81
2144,2863,174,204,48
1940,2578,7,15,47
3537,4241,30,0,68
2960,1946,8,0,102
5397,5376,545,196,111
1656,1148,7,0,44
5587,8954,11,19,196
2075,2420,29,32,144
12,0,0,0,55
257,1174,0,0,69
261,370,0,0,14
358,725,0,24,38
422,1293,0,73,50
1757,2498,0,0,98
224,418,0,0,5
3691,2376,39,0,143
1276,1810,0,0,105
1309,683,16,9,26
4116,3856,0,0,175
1493,1381,0,0,59
610,694,0,0,64
4497,3379,71,23,230
865,1107,180,251,94
671,906,0,0,55
5982,11155,61,112,227
0,0,0,0,4
1091,1636,0,18,89
735,827,0,0,15
3262,2719,910,296,93
3175,3633,0,0,247
0,0,0,0,2
5590,4661,103,43,274
2316,3449,0,34,221
547,1279,0,0,89
190,300,0,0,9
2847,4715,0,112,216
676,873,0,0,147
5177,10069,46,186,169
2181,3449,0,33,158
1915,2499,0,8,244
247,160,0,0,34
414,78,0,0,20
79,342,0,0,20
2445,2485,28,51,102
25,45,0,0,36
2182,3586,0,18,170
1878,1005,0,0,84
6894,8576,49,49,210
119,1274,0,0,43
2426,4366,0,27,270
3808,5355,209,303,219
54,30,0,0,13
561,1255,0,23,46
1040,220,428,96,52
4827,7353,25,38,223
2805,4676,0,34,75
514,1108,0,0,130
2505,1986,0,10,155
4995,7466,11,113,142
4710,3503,475,96,169
1276,3225,0,0,48
4713,5432,39,18,99
3083,2955,500,47,63
1653,2413,0,0,292
2681,2439,23,10,112
774,964,180,251,80
3100,2397,17,0,54
1625,1234,10,0,107
5927,9099,31,152,227
5989,8827,31,152,238
181,262,0,0,49
2978,4827,27,29,152
109,600,0,0,46
2105,1324,0,0,83
2495,2627,19,45,103
3013,5816,15,68,85
4455,6669,95,165,184
4282,6847,0,12,145
3041,4140,55,60,158
2499,1479,37,9,72
630,312,0,8,63
2247,2549,69,43,38
7625,12114,30,95,164
6180,9316,0,29,345
1955,4420,0,9,103
4241,3071,25,0,83
3462,3034,24,14,120
0,189,0,0,13
1244,2548,0,14,148
1445,671,490,170,79
2922,1402,0,8,60
3043,2555,51,0,194
2083,1413,0,0,97
2917,3071,71,98,263
1223,1693,0,0,81
105,434,0,0,36
284,670,0,0,23
850,1628,0,0,56
1513,1678,74,62,200
5509,7576,50,53,274
5251,4895,450,107,166
508,34,8,0,29
412,774,0,0,103
2006,621,31,0,14
1241,867,0,0,53
4613,4653,86,0,69
2839,1801,42,29,46
1583,1917,0,0,108
1441,765,38,27,75
1152,1971,0,0,104
662,1156,9,0,29
620,173,0,0,20
5140,3923,56,31,233
5405,4663,24,9,280
12046,16177,261,335,279
1578,1469,274,338,91
1543,2123,0,11,115
972,516,11,0,17
1911,1993,0,0,92
4382,7370,0,74,225
385,704,0,0,13
1681,778,910,296,45
679,959,8,0,99
1485,235,0,0,32
69,76,0,0,24
406,1574,0,0,145
2843,4742,32,48,166
129,134,0,0,31
529,655,0,0,58
83,92,0,0,68
677,247,0,0,112
2519,3374,0,0,289
1450,235,0,0,29
1891,2411,0,0,44
3386,2248,53,23,91
1098,1160,0,0,106
3254,1917,974,296,88
6589,10137,0,34,179
1447,2990,42,130,199
19965,21347,840,932,278
1082,1146,0,13,77
2490,1986,0,0,304
3579,5082,7,0,173
459,928,0,0,40
2081,2632,13,20,67
1142,597,0,0,54
1068,2050,0,63,128
567,1221,0,15,88
2580,2595,0,0,112
1214,941,9,0,79
628,604,11,0,83
557,1507,0,0,133
406,335,144,111,27
1266,2021,0,35,113
192,431,0,0,20
163,162,0,0,13
2500,2655,25,30,110
2471,3667,28,142,56
1799,1037,46,0,22
2156,1509,14,0,86
1374,1233,0,0,71
109,97,0,0,52
3443,3684,8,8,266
2978,4827,27,29,130
307,675,0,0,31
1426,1282,209,241,70
3376,4260,0,10,278
2454,1878,8,0,51
3190,2257,51,8,131
1450,235,0,0,13
3828,4262,56,53,198
462,885,0,0,45
1521,2157,0,0,93
313,181,0,0,38
2446,887,45,0,169
2348,2761,8,16,156
1943,3353,0,0,258
719,628,0,0,63
2122,2961,0,0,257
2186,2893,8,0,309
1362,1473,0,0,66
8274,8830,0,45,272
3051,2140,19,0,103
29,85,0,0,10
88,642,0,0,71
325,662,0,0,86
670,623,0,0,30
627,739,162,188,127
1595,1721,0,0,113
3491,5517,0,41,111
2713,1614,41,47,31
418,803,7,24,109
3421,2293,454,323,93
639,2143,7,35,61
1316,1573,281,338,103
2628,5394,0,77,53
2326,1864,219,271,34
1685,1279,34,11,54
3307,4286,47,94,130
6150,6149,935,326,147
4299,4601,188,285,46
696,541,0,0,16
2847,2560,9,0,148
773,2026,0,0,71
442,67,0,0,7
1135,1819,0,0,67
3716,6902,25,50,168
702,1179,0,0,70
3197,3158,30,15,186
3685,3370,19,0,280
2742,3039,127,33,158
1366,2004,282,338,119
3798,3859,241,274,67
1810,3155,0,8,62
371,1250,0,0,14
1532,1306,162,188,82
243,700,0,33,35
151,397,0,0,35
2529,945,436,113,70
606,336,0,0,73
4435,4032,994,296,56
146,281,0,0,10
1591,1051,23,0,48
2465,1774,77,18,120
900,1585,0,0,31
2154,1556,910,296,72
2011,2629,124,269,244
378,742,0,0,32
2290,3333,0,42,181
1290,1367,28,29,107
568,502,0,0,62
252,1027,0,0,6
396,412,0,0,49
577,370,0,0,15
905,1056,162,188,85
123,600,0,0,61
473,113,0,0,39
2333,4183,14,50,156
660,1272,0,12,77
757,1486,114,269,149
1128,828,0,0,32
404,1135,0,0,42
1462,2422,0,0,201
478,67,0,0,14
1440,1146,0,0,40
4755,5854,274,338,229
1555,1814,8,38,35
2608,3115,15,56,223
5046,977,44,0,88
602,1158,0,0,117
0,0,0,0,1
5096,7568,21,169,191
309,35,0,0,14
2697,1879,127,33,81
3125,3571,140,45,135
7373,10704,24,33,164
1688,1875,10,0,106
1772,714,0,0,41
2302,1366,123,0,80
868,745,0,0,42
2717,4068,0,0,41
2356,3494,118,97,97
6940,6290,52,43,316
3110,4606,52,119,166
587,622,0,0,37
1200,887,7,10,18
2882,2917,20,11,196
1414,683,10,0,114
2095,3781,0,37,203
106,126,0,0,22
1867,1452,8,0,156
979,1188,0,0,44
2605,1788,0,0,116
13,136,0,0,3
1783,2425,0,114,43
2936,5519,274,356,167
0,0,0,0,3
2517,2739,20,0,80
5586,8819,0,24,177
2966,5519,23,65,306
378,1021,0,0,44
700,1046,162,188,100
3319,5695,0,12,79
1320,497,0,0,13
2922,3194,12,42,72
3706,1618,446,96,88
5787,3406,37,11,233
1963,1300,8,0,40
578,1247,0,0,157
2031,3381,50,56,87
89,406,0,0,8
1103,2807,0,0,68
862,1323,17,12,55
5229,6083,164,65,187
252,1027,0,0,7
2195,1545,0,0,29
6101,7881,497,630,170
4186,6726,0,23,267
1683,2949,0,25,97
2229,1031,0,0,147
2154,1197,0,0,60
740,1686,0,0,125
314,508,12,15,67
696,683,0,0,98
2016,1632,0,0,110
2360,3788,18,26,50
1753,1295,116,0,64
336,222,0,0,87
551,210,0,0,105
1008,662,14,0,45
1526,3839,50,95,251
237,829,0,0,139
834,645,62,42,86
318,2253,0,27,54
1140,1934,0,0,23
1079,350,0,0,27
5344,5904,89,17,216
134,36,0,0,4
949,647,0,0,53
198,227,0,0,49
569,647,0,0,39
1961,2030,8,15,26
589,406,0,0,40
4231,8271,0,115,209
0,0,0,0,2
1362,2523,0,0,128
2550,4195,27,29,130
7447,7494,53,138,251
3891,3038,24,0,256
3998,4797,0,19,135
9442,11723,516,391,307
644,952,0,0,33
978,1212,0,0,182
167,416,0,0,168
2498,3654,0,8,130
1886,1478,11,0,17
3204,4224,37,72,230
245,211,0,0,9
1140,1516,0,0,126
3935,2452,9,0,140
4963,5149,106,46,277
1719,3252,0,11,133
3410,2699,140,0,70
1159,1552,0,0,16
497,1223,0,0,65
3566,6672,0,50,232
3864,4013,0,0,130
3563,2651,0,0,169
2526,1537,910,296,127
2851,2055,931,296,74
77,201,0,0,100
1634,1124,0,0,223
0,0,0,0,2
972,1113,0,0,114
810,2644,0,29,209
316,462,0,0,33
956,372,0,0,79
187,276,0,0,71
325,356,0,0,8
259,346,0,0,75
953,1982,114,269,51
0,0,0,0,3
2102,1719,0,0,131
167,19,0,0,12
3407,3992,44,28,51
2954,1325,34,0,167
800,1407,0,0,106
857,1075,0,0,134
371,1250,0,0,13
0,0,0,0,3
806,1854,0,36,77
7102,8289,169,68,131
172,524,0,0,83
2333,1811,0,0,128
3636,5573,0,30,167
1354,748,410,323,54
0,0,0,0,3
4545,5890,38,120,249
2535,1776,428,110,71
903,1036,27,0,169
2641,1476,0,0,114
0,0,0,0,3
1754,2031,381,396,47
5490,3728,127,27,143
790,1055,0,0,136
490,741,0,0,92
718,697,0,0,32
2333,4160,0,0,65
748,1010,274,338,42
4015,5092,44,47,157
385,92,0,0,4
1987,761,10,0,99
1996,650,547,105,61
4580,6910,23,40,170
2768,3875,8,15,68
849,1094,274,338,72
306,453,0,0,99
3749,2394,33,11,229
531,640,24,0,63
4122,5892,8,30,86
3711,4507,37,34,85
6529,8058,114,81,253
370,43,0,0,15
4201,4884,124,369,305
1640,3232,0,11,116
1045,2918,0,8,93
4225,5648,49,9,176
2185,1138,26,0,125
5717,7748,7,59,270
858,978,0,0,102
2238,1158,0,0,99
0,0,0,0,19
1690,909,0,0,91
2466,3126,0,115,108
5667,5400,529,47,115
744,1352,0,0,3
149,627,0,0,137
2891,4531,38,156,148
623,434,0,0,60
2553,3733,0,27,231
814,628,0,0,44
2687,2650,33,19,139
2498,3690,658,883,258
3629,2838,33,0,101
4271,6904,32,113,118
128,183,0,0,60
0,0,0,0,17
2560,3952,15,64,127
549,731,0,0,54
1189,695,490,170,43
401,637,0,0,71
2558,2717,0,0,84
5304,3316,31,17,178
3782,2756,50,39,82
3939,4139,16,9,285
0,42,0,0,19
2351,2952,44,46,139
1581,1891,30,32,82
0,31,0,0,15
3072,3483,25,27,236
1996,3091,16,0,15
3890,4089,0,0,303
889,1489,0,41,96
3246,935,36,0,80
824,700,0,0,25
8903,16782,570,380,222
7303,9408,32,64,257
2758,3620,284,346,259
189,803,0,28,38
0,27,0,0,47
2206,3725,274,383,190
4213,4565,58,11,114
1343,710,410,323,49
390,994,0,0,16
0,0,0,0,7
161,268,0,0,27
3562,2677,29,0,161
536,3218,0,100,40
3559,5802,0,8,124
6482,7834,113,123,127
767,838,0,0,67
520,415,0,0,24
0,0,0,0,4
823,1603,0,0,77
639,2097,7,43,60
2021,2607,44,46,105
1460,1684,0,12,59
4564,3240,0,13,120
247,451,0,0,75
495,246,0,0,10
3718,2846,127,90,80
4419,5221,27,24,208
3262,2988,13,0,41
7498,6298,215,89,284
442,67,0,0,4
5276,7167,30,28,129
1670,3199,0,19,204
862,1323,17,12,55
2981,2292,23,0,44
8056,12619,56,209,283
3777,2411,7,0,60
5183,3041,81,37,174
2809,2618,27,13,252
3158,3561,44,28,23
103,72,0,0,36
392,2294,0,169,49
409,407,0,0,53
5505,5246,127,269,206
4199,4553,79,9,101
2333,1800,170,188,52
1508,1026,0,0,37
2720,3095,20,0,119
1949,3283,0,0,259
765,1922,0,31,131
324,1116,0,15,10
1918,4893,0,187,136
124,134,0,0,28
3232,4092,0,0,316
1838,3064,0,0,12
37,0,0,0,13
4972,6474,26,0,225
1443,903,23,0,132
567,386,0,0,51
186,392,0,0,20
1347,939,0,0,35
1151,547,490,170,21
3543,3934,44,27,51
2719,2174,265,134,52
415,64,0,0,53
894,1260,0,0,158
1945,1554,29,0,84
910,1728,0,0,26
1436,683,0,0,21
816,1268,0,0,43
719,250,0,0,17
2156,1672,0,0,114
643,680,0,0,47
2981,2292,23,0,52
1035,2583,0,13,79
336,1284,0,0,22
243,918,0,16,97
3809,5222,0,25,115
1941,968,188,251,37
2588,1887,0,0,79
660,2032,0,8,94
581,1513,0,0,36
5862,7072,35,101,221
963,1076,402,323,52
1065,3310,14,141,142
571,1305,0,42,104
4188,7059,29,51,148
1910,1292,9,0,64
391,2817,0,44,45
1639,479,55,0,77
1352,1255,0,0,79
2715,2674,0,0,56
177,317,17,0,10
392,1006,0,0,23
167,19,0,0,11
485,1497,0,0,98
2975,6257,0,61,321
1867,4063,0,15,114
1856,1219,163,207,55
359,1048,0,0,29
7476,6925,437,109,255
8186,7246,239,205,286
0,0,0,0,3
424,283,0,0,22
2050,1475,9,0,164
4962,7033,18,42,348
333,1168,0,0,122
3509,10956,8,259,153
79,196,0,0,68
447,345,0,0,29
1867,884,11,0,97
2559,3417,0,0,85
5071,9107,7,128,287
1760,2284,274,338,283
4224,6355,31,90,104
2687,2872,162,201,136
872,1241,0,0,85
12971,17165,76,56,262
2670,4234,46,52,74
2418,1349,12,0,38
4569,5113,920,296,186
2029,1435,93,20,101
831,1194,0,0,34
5822,6456,51,57,235
71,139,0,0,12
2134,3252,16,0,24
3731,4311,43,0,199
644,904,0,12,54
506,971,51,19,39
2123,769,98,30,57
6209,6062,199,119,176
8422,9723,287,371,265
3059,2602,17,0,80
2726,2667,0,0,99
1570,3286,0,0,109
3940,3240,75,17,102
450,881,0,0,34
0,0,0,0,2
4946,6208,0,0,308
1143,573,0,0,19
4203,3896,22,17,142
3035,1185,33,0,97
587,1178,180,266,81
164,390,0,0,28
141,99,0,0,22
1110,259,428,96,92
156,58,0,0,9
486,755,39,94,30
123,110,0,0,36
5717,8348,23,58,137
5065,4671,499,96,180
5626,5669,38,0,271
528,590,0,0,44
4298,3908,56,81,243
3693,6893,0,23,270
416,106,0,0,29
1405,2563,14,50,34
2800,6826,0,114,171
890,2342,0,0,41
1466,235,0,0,8
578,170,0,0,30
287,619,0,0,7
67,230,0,0,45
1193,3045,0,64,109
3878,4194,30,0,70
2585,2538,27,0,245
3334,3603,0,19,268
1454,1783,0,0,112
2339,3389,0,0,148
3664,2552,374,164,138
2579,1994,0,0,131
1123,934,0,0,46
476,865,0,0,133
83,193,0,0,20
620,173,0,0,24
1341,567,0,0,25
6452,5457,175,124,102
2516,2164,18,0,71
4374,2278,983,143,64
2761,3933,37,31,78
1189,2240,22,10,138
2113,1371,8,0,94
1295,2908,0,0,42
947,1053,0,0,33
864,1424,162,188,29
1058,1514,0,0,31
0,0,0,0,2
209,108,0,0,25
661,1482,0,21,80
1166,1566,0,22,131
2560,2787,22,8,47
3468,5310,0,102,255
187,383,0,43,42
2498,1897,0,0,278
3713,3926,176,207,117
3753,3877,442,55,198
507,939,8,0,47
3169,1835,89,0,131
6484,9190,0,110,278
463,107,0,0,24
857,1168,0,0,81
1124,1609,39,85,51
3730,5210,0,20,87
3699,4931,58,132,198
758,1269,0,0,101
913,1692,114,269,104
917,2207,0,19,71
233,900,0,0,31
582,516,0,0,38
85,396,0,9,14
2008,4374,29,31,235
1180,547,10,0,98
903,444,0,0,73
317,283,0,0,75
4748,4672,523,60,140
3598,5042,114,269,285
2391,3986,24,0,51
74,61,0,0,10
921,1738,0,18,135
727,1685,114,269,126
5130,8743,0,38,279
781,1675,0,0,96
6501,7916,61,32,166
1483,4043,0,75,108
2166,1451,0,0,10
4319,6732,0,18,268
123,720,0,0,35
192,431,0,0,20
6461,4777,83,28,324
538,1094,0,0,46
252,1027,0,0,17
1713,2789,0,31,67
2493,5227,0,28,119
181,173,0,0,31
3776,4427,35,0,33
1996,3091,16,0,12
2067,3299,12,0,116
2026,1707,0,8,65
1074,638,93,20,40
1906,1180,115,0,24
1839,1224,62,0,23
3782,4242,123,46,54
1051,1705,0,0,41
2397,4116,0,13,87
1379,2652,7,0,69
5723,10957,69,166,219
0,0,0,0,1
420,1594,0,0,41
932,700,0,0,34
5956,6237,83,28,288
2102,4979,28,106,65
501,850,0,0,62
2702,3696,274,346,48
1377,1428,0,0,291
219,749,0,20,60
2844,2356,28,0,156
367,1277,0,73,49
1426,1282,209,241,70
1320,497,0,0,13
0,0,0,0,1
13,60,0,0,5
1168,3972,0,70,259
129,904,0,0,26
208,361,0,40,34
3340,3549,0,71,86
673,1503,0,0,68
4149,4447,0,11,104
626,1084,22,0,95
3731,4311,43,0,203
2598,1579,15,0,81
2695,4325,15,0,253
2287,1421,13,0,62
206,342,0,0,24
664,780,0,0,114
516,743,0,0,26
983,781,0,0,92
1320,497,0,0,19
3113,5074,0,81,111
0,0,0,0,1
619,546,162,188,57
3557,2048,158,0,133
6976,11833,0,16,191
1267,1636,44,36,24
1627,3838,122,289,161
0,0,0,0,58
1508,1364,0,0,124
3541,3484,876,211,54
2898,1484,9,0,102
2921,3258,0,0,152
666,847,0,0,106
1902,2124,0,114,78
3122,2896,467,77,47
2688,1485,910,296,43
8462,8532,26,0,242
1044,1609,0,0,48
3396,1901,13,0,55
449,755,180,251,27
6074,10304,66,106,230
1320,497,0,0,8
1031,1282,0,0,219
2743,3214,82,79,42
3498,4545,0,24,125
0,0,0,0,2
4614,6929,25,40,186
2733,2601,38,22,121
2351,4040,0,0,161
126,183,0,0,59
3605,3583,62,90,79
1195,1290,0,0,65
382,1633,0,46,28
459,520,0,0,41
2439,1633,24,14,74
4502,3807,16,41,111
3781,7046,7,103,184
312,1859,0,0,51
1566,1677,0,0,118
3910,10013,0,137,176
837,552,43,0,51
4863,6842,49,96,300
3231,2535,74,9,195
4012,7054,16,23,249
436,840,0,0,57
0,0,0,0,12
385,92,0,0,4
1346,742,9,0,110
3363,4990,195,131,247
531,514,0,0,38
2556,4683,0,0,87
3455,3166,51,0,201
2049,3398,41,16,201
915,1411,0,21,88
515,415,0,0,28
1739,3343,0,10,244
316,1234,0,0,5
4774,9271,0,50,132
4882,6870,59,92,138
700,1737,0,0,50
1524,1633,173,198,102
451,703,0,0,70
528,952,0,0,160
2553,3017,0,0,77
618,1180,20,84,107
1892,2147,171,252,98
167,361,0,0,40
1826,1846,18,0,42
867,1182,0,0,48
2916,4119,62,10,185
364,469,0,0,206
1222,2067,63,60,179
1914,704,7,0,57
394,357,0,0,23
4983,5578,244,251,80
662,1418,0,0,34
945,2115,114,269,230
825,2062,0,0,56
3051,3702,0,0,271
12,0,0,0,4
1324,976,274,338,75
675,587,0,0,39
1252,1375,0,0,203
13,0,0,0,22
322,1318,0,0,57
2210,3125,8,9,195
2597,1682,46,0,98
5890,4593,48,0,242
2679,4653,9,54,98
885,1786,0,8,50
3868,6111,0,16,140
414,959,0,0,40
6562,10444,44,138,122
2281,4779,0,56,54
0,0,0,0,1
2515,2744,0,0,251
2654,1931,0,0,143
5586,7806,23,50,139
1372,1258,442,47,40
26,0,0,0,17
1149,1309,162,188,115
1568,2335,247,281,256
3062,5564,46,68,134
3237,5816,0,0,86
1354,748,410,323,43
6070,7381,0,11,157
589,98,0,0,11
581,1513,0,0,39
1191,684,19,0,38
544,3786,0,79,46
5822,3248,39,0,215
2580,3710,14,56,87
1110,1712,0,0,106
638,1132,9,0,46
1780,3745,0,11,107
78,432,0,0,3
5913,4971,47,47,260
836,1243,180,251,58
0,0,0,0,2
0,15,0,0,13
478,393,0,0,67
643,698,0,0,45
2313,3370,0,0,97
20,0,0,0,37
589,98,0,0,12
914,2684,0,9,104
310,1088,0,0,39
0,0,0,0,12
3731,4311,43,0,199
2406,2872,56,31,259
3738,1851,33,0,141
4986,3858,242,283,144
330,327,0,0,6
2431,871,33,0,14
5944,5019,14,10,241
1745,2850,0,8,101
385,92,0,0,3
703,1264,0,76,107
636,716,0,0,30
1969,989,910,296,77
4959,5882,11,8,256
1837,1976,0,13,133
5582,8268,0,43,238
2817,3266,0,0,113
2909,2014,434,176,93
0,0,0,0,4
2348,4079,10,32,157
2147,2693,0,0,179
5589,8135,9,85,263
2986,1964,14,0,71
931,646,0,0,41
1189,2092,15,23,58
6397,5675,846,372,272
258,694,0,0,34
2398,3659,37,67,158
0,0,0,0,2
2912,3602,0,12,285
1491,2518,0,47,38
4714,6706,47,93,180
1629,2204,0,0,156
20,115,0,0,28
9381,13762,58,151,259
669,1620,11,27,127
1199,1399,22,20,132
2645,3474,30,10,233
441,1487,0,0,50
271,705,28,51,40
0,44,0,0,5
831,1009,10,14,61
5243,5879,456,143,93
851,1226,0,0,72
1050,2405,114,279,170
2134,1402,32,0,150
2746,2952,65,0,115
4424,3024,175,188,141
1343,2197,0,0,277
3347,1417,127,33,179
1734,2799,14,0,67
446,1207,0,0,24
2331,1665,19,0,89
1699,3432,0,29,306
381,802,0,0,27
374,680,0,0,45
893,270,12,0,15
2722,2207,31,0,119
309,35,0,0,5
1309,1744,229,251,114
688,1319,0,0,54
4692,6227,44,40,308
1450,235,0,0,20
356,471,0,0,27
2010,3443,18,9,195
903,2541,0,50,36
2775,3630,14,0,78
4627,10270,23,76,165
2767,1821,21,0,200
1019,1834,17,0,158
1840,3036,0,60,136
3646,6491,0,19,128
650,489,0,0,19
1014,1096,0,14,61
2100,1471,0,0,63
252,1027,0,0,8
1900,3464,0,22,28
1954,3504,0,22,41
1172,1926,0,0,95
2366,3906,0,24,49
2190,2591,490,47,28
1185,1723,0,8,122
442,67,0,0,10
2322,1868,402,323,177
2094,3705,0,25,267
1780,1948,70,85,84
381,850,0,0,19
1772,880,0,0,47
3758,5543,53,98,269
1982,4160,0,39,59
110,0,0,0,31
799,1553,0,0,51
406,1561,0,9,71
2728,4713,0,0,169
673,1002,0,0,123
4370,5545,188,215,105
370,43,0,0,11
4590,5687,0,0,284
2298,4102,8,0,37
1944,2385,93,30,54
612,1466,0,0,93
2588,3734,0,8,39
1811,3204,19,87,210
2831,1771,44,9,190
1120,393,49,0,99
